Date,Data
2011.1.7,-0.316807897
2011.1.8,-0.148950567
2011.1.9,-0.332279203
2011.1.10,-0.39217972
2011.1.11,0.128701401
2011.1.12,-0.33035214
2011.1.13,0.066185695
2011.1.14,-0.00711436
2011.1.15,-0.349834581
2011.1.16,-0.312845602
2011.1.17,-0.415854561
2011.1.18,-0.21763661
2011.1.19,-0.381641287
2011.1.20,-0.366871332
2011.1.21,-0.315531824
2011.1.22,-0.149142234
2011.1.23,-0.172549604
2011.1.24,-0.278789996
2011.1.25,-0.275534079
2011.1.26,-0.166787863
2011.1.27,-0.309896907
2011.1.28,-0.242509482
2011.1.29,-0.071239414
2011.1.30,-0.260370542
2011.1.31,-0.100558415
2011.2.1,0.285366825
2011.2.2,-0.263075926
2011.2.3,-0.330972872
2011.2.4,-0.094076336
2011.2.5,0.388161582
2011.2.6,0.044317032
2011.2.7,0.111948031
2011.2.8,-0.331235681
2011.2.9,0.086363811
2011.2.10,-0.023759928
2011.2.11,0.197717482
2011.2.12,-0.020248223
2011.2.13,0.181439157
2011.2.14,0.645923815
2011.2.15,-0.161240181
2011.2.16,-0.133028911
2011.2.17,-0.272974013
2011.2.18,0.014008656
2011.2.19,-0.264531753
2011.2.20,-0.299088378
2011.2.21,-0.283508045
2011.2.22,-0.309357835
2011.2.23,-0.202796456
2011.2.24,-0.092837417
2011.2.25,-0.019316801
2011.2.26,0.045064276
2011.2.27,-0.161977664
2011.2.28,0.365912489
2011.3.1,3.506470157
2011.3.2,-0.265355598
2011.3.3,-0.351373617
2011.3.4,-0.323457068
2011.3.5,-0.065364697
2011.3.6,-0.234334625
2011.3.7,-0.266566645
2011.3.8,-0.368470105
2011.3.9,-0.368637764
2011.3.10,-0.385436648
2011.3.11,-0.373438475
2011.3.12,-0.38152514
2011.3.13,-0.397699931
2011.3.14,-0.153647772
2011.3.15,-0.405287299
2011.3.16,-0.249178148
2011.3.17,-0.398744173
2011.3.18,-0.268857898
2011.3.19,-0.407967791
2011.3.20,-0.424408483
2011.3.21,-0.407386875
2011.3.22,-0.409060263
2011.3.23,-0.380052461
2011.3.24,-0.113474094
2011.3.25,-0.343556335
2011.3.26,-0.163688004
2011.3.27,-0.359885262
2011.3.28,-0.313916031
2011.3.29,-0.381387911
2011.3.30,-0.402468181
2011.3.31,-0.351613896
2011.4.1,-0.412829911
2011.4.2,-0.431329005
2011.4.3,-0.429147801
2011.4.4,-0.314928519
2011.4.5,-0.367808455
2011.4.6,-0.384812779
2011.4.7,-0.372887782
2011.4.8,-0.390488683
2011.4.9,-0.414891578
2011.4.10,-0.404128987
2011.4.11,-0.31242137
2011.4.12,-0.197863842
2011.4.13,-0.156966824
2011.4.14,-0.317007231
2011.4.15,-0.232617563
2011.4.16,-0.295695822
2011.4.17,-0.332016673
2011.4.18,-0.183124215
2011.4.19,-0.304164193
2011.4.20,1.065980614
2011.4.21,-0.38036588
2011.4.22,-0.276800095
2011.4.23,0.082878595
2011.4.24,-0.28403508
2011.4.25,-0.251772694
2011.4.26,-0.250270182
2011.4.27,-0.041931593
2011.4.28,0.040152847
2011.4.29,0.268308631
2011.4.30,0.189314308
2011.5.1,0.039815371
2011.5.2,0.127174418
2011.5.3,-0.069186416
2011.5.4,0.494893511
2011.5.5,-0.026469637
2011.5.6,-0.137455036
2011.5.7,0.499978969
2011.5.8,-0.17461595
2011.5.9,-0.068041888
2011.5.10,0.659826115
2011.5.11,0.45811792
2011.5.12,2.231970858
2011.5.13,0.491948471
2011.5.14,0.246602455
2011.5.15,0.054773969
2011.5.16,0.367831175
2011.5.17,0.107751794
2011.5.18,0.267838622
2011.5.19,0.005729303
2011.5.20,0.02960002
2011.5.21,-0.028683283
2011.5.22,-0.114068283
2011.5.23,0.346715375
2011.5.24,0.322944064
2011.5.25,0.262418899
2011.5.26,0.303540457
2011.5.27,-0.053102805
2011.5.28,-0.138995348
2011.5.29,-0.194197356
2011.5.30,0.131332287
2011.5.31,-0.110514153
2011.6.1,-0.090544885
2011.6.2,0.429214521
2011.6.3,1.937956654
2011.6.4,0.332166423
2011.6.5,1.416326359
2011.6.6,0.457843377
2011.6.7,0.579816831
2011.6.8,1.252739035
2011.6.9,0.952705856
