Date,Data
2012.10.5,0.00000175
2012.10.6,0.00000309
2012.10.7,0.00000527
2012.10.8,0.00000786
2012.10.9,0.00001016
2012.10.10,0.00001197
2012.10.11,0.00001363
2012.10.12,0.00001515
2012.10.13,0.00001674
2012.10.14,0.0000188
2012.10.15,0.00002104
2012.10.16,0.0000227
2012.10.17,0.00002489
2012.10.18,0.00002972
2012.10.19,0.00003303
2012.10.20,0.00003553
2012.10.21,0.0000381
2012.10.22,0.00004048
2012.10.23,0.00004137
2012.10.24,0.00004297
2012.10.25,0.0000446
2012.10.26,0.0000461
2012.10.27,0.00004762
2012.10.28,0.00004887
2012.10.29,0.0000506
2012.10.30,0.0000509
2012.10.31,0.00005096
2012.11.1,0.00005219
2012.11.2,0.00005356
2012.11.3,0.00005547
2012.11.4,0.00005693
2012.11.5,0.00005862
2012.11.6,0.00006017
2012.11.7,0.00006212
2012.11.8,0.0000643
2012.11.9,0.00006613
2012.11.10,0.00006787
2012.11.11,0.00007005
2012.11.12,0.00007229
2012.11.13,0.00007448
2012.11.14,0.00007721
2012.11.15,0.00007949
2012.11.16,0.00008151
2012.11.17,0.00008325
2012.11.18,0.00008477
2012.11.19,0.00008659
2012.11.20,0.00008804
2012.11.21,0.0000903
2012.11.22,0.00009241
2012.11.23,0.00009397
2012.11.24,0.00009547
2012.11.25,0.00009681
2012.11.26,0.00009797
2012.11.27,0.00009936
2012.11.28,0.00010071
2012.11.29,0.00010181
2012.11.30,0.00010332
2012.12.1,0.00010493
2012.12.2,0.00010626
2012.12.3,0.00010635
2012.12.4,0.00010715
2012.12.5,0.00010815
2012.12.6,0.00010924
2012.12.7,0.0001102
2012.12.8,0.00011117
2012.12.9,0.00011216
2012.12.10,0.00011351
2012.12.11,0.00011451
2012.12.12,0.00011557
2012.12.13,0.00011666
2012.12.14,0.0001177
2012.12.15,0.00011899
2012.12.16,0.00012059
2012.12.17,0.00012253
2012.12.18,0.00012395
2012.12.19,0.00012538
2012.12.20,0.00012692
2012.12.21,0.00012798
2012.12.22,0.00012911
2012.12.23,0.00013041
2012.12.24,0.00013159
2012.12.25,0.00013307
2012.12.26,0.00013461
2012.12.27,0.00013588
2012.12.28,0.00013702
2012.12.29,0.0001381
2012.12.30,0.00013912
2012.12.31,0.00014028
2013.1.1,0.00014117
2013.1.2,0.00014252
2013.1.3,0.00014392
2013.1.4,0.00014555
2013.1.5,0.00014701
2013.1.6,0.00014846
2013.1.7,0.00014999
2013.1.8,0.0001515
2013.1.9,0.00015293
2013.1.10,0.00015431
2013.1.11,0.00015545
2013.1.12,0.00015717
2013.1.13,0.00015859
2013.1.14,0.00015982
2013.1.15,0.00016077
2013.1.16,0.00016162
2013.1.17,0.00016232
2013.1.18,0.00016307
2013.1.19,0.00016363
2013.1.20,0.00016514
2013.1.21,0.0001662
2013.1.22,0.00016741
2013.1.23,0.00016893
2013.1.24,0.00017025
2013.1.25,0.00017176
2013.1.26,0.00017281
2013.1.27,0.00017397
2013.1.28,0.00017525
