Date,Data
2012.4.2,0.02
2012.4.3,0.02
2012.4.4,0.02
2012.4.5,0.02
2012.4.6,0.02
2012.4.7,0.07
2012.4.8,0.09
2012.4.9,0.09
2012.4.10,0.09
2012.4.11,0.09
2012.4.12,0.09
2012.4.13,0.09
2012.4.14,0.09
2012.4.15,0.09
2012.4.16,0.09
2012.4.17,0.09
2012.4.18,0.09
2012.4.19,0.09
2012.4.20,0.09
2012.4.21,0.09
2012.4.22,0.09
2012.4.23,0.09
2012.4.24,0.09
2012.4.25,479.946
2012.4.26,479.946
2012.4.27,479.946
2012.4.28,582.466
2012.4.29,582.466
2012.4.30,582.466
2012.5.1,648.216
2012.5.2,648.216
2012.5.3,750.384
2012.5.4,1130.412
2012.5.5,1718.586
2012.5.6,1718.636
2012.5.7,1718.636
2012.5.8,1718.636
2012.5.9,1718.636
2012.5.10,1718.636
2012.5.11,2186.327
2012.5.12,2186.347
2012.5.13,2186.347
2012.5.14,2186.352
2012.5.15,2186.352
2012.5.16,2186.352
2012.5.17,2186.352
2012.5.18,2534.42
2012.5.19,2888.94
2012.5.20,2812.053023
2012.5.21,2812.053023
2012.5.22,2812.053023
2012.5.23,2812.053023
2012.5.24,2812.053023
2012.5.25,2414.569053
2012.5.26,2414.569053
2012.5.27,2657.169053
2012.5.28,2670.030174
2012.5.29,2674.630174
2012.5.30,2860.691619
2012.5.31,2860.691619
2012.6.1,2866.328063
2012.6.2,2866.328063
2012.6.3,2866.328063
2012.6.4,2887.178894
2012.6.5,2955.082033
2012.6.6,2955.122033
2012.6.7,3431.522033
2012.6.8,3431.522033
2012.6.9,3431.522033
2012.6.10,3445.584633
2012.6.11,3445.584633
2012.6.12,4468.950319
2012.6.13,4518.652031
2012.6.14,4519.652031
2012.6.15,4603.027363
2012.6.16,4616.916607
2012.6.17,4627.958087
2012.6.18,4657.848013
2012.6.19,4657.848013
2012.6.20,4686.170491
2012.6.21,5093.600433
2012.6.22,5114.469992
2012.6.23,5133.645512
2012.6.24,5168.357612
2012.6.25,5192.509601
2012.6.26,424.3881878
2012.6.27,437.5681878
2012.6.28,471.025814
2012.6.29,809.5633264
2012.6.30,1267.132802
2012.7.1,1734.572398
2012.7.2,1753.41885
2012.7.3,1757.772634
2012.7.4,1761.376544
2012.7.5,1765.332123
2012.7.6,2242.898672
2012.7.7,2284.49355
2012.7.8,2308.727903
2012.7.9,2321.076515
2012.7.10,2367.40472
2012.7.11,2432.34242
2012.7.12,2413.189211
2012.7.13,2436.982615
2012.7.14,2453.0346
2012.7.15,2739.708427
2012.7.16,2826.450764
2012.7.17,7319.259384
2012.7.18,7335.668545
2012.7.19,7335.586685
2012.7.20,7340.860894
2012.7.21,7356.317203
2012.7.22,7359.69815
2012.7.23,7365.547746
2012.7.24,7394.44164
2012.7.25,7392.822483
2012.7.26,7435.98637
2012.7.27,7458.311021
2012.7.28,7458.321548
2012.7.29,7506.320539
2012.7.30,7522.998038
2012.7.31,7542.338097
2012.8.1,7546.618657
2012.8.2,7546.637857
2012.8.3,7546.501373
2012.8.4,7548.591655
2012.8.5,7554.053526
2012.8.6,7562.257267
2012.8.7,7563.334786
2012.8.8,7569.859293
2012.8.9,7611.185223
2012.8.10,7630.722156
2012.8.11,7643.604814
2012.8.12,7648.15276
2012.8.13,7668.322462
2012.8.14,7689.890999
2012.8.15,7693.556426
2012.8.16,7713.791477
2012.8.17,7729.31563
2012.8.18,7747.846333
2012.8.19,7755.246795
2012.8.20,7762.35455
2012.8.21,7764.959919
2012.8.22,7770.201205
2012.8.23,7775.91082
2012.8.24,7791.70651
2012.8.25,7794.948717
2012.8.26,7822.546537
2012.8.27,7845.301365
2012.8.28,7859.935894
2012.8.29,7880.725579
2012.8.30,7883.501735
2012.8.31,7889.689148
2012.9.1,7892.241651
2012.9.2,7900.856251
2012.9.3,7911.885175
2012.9.4,7960.954891
2012.9.5,7962.444442
2012.9.6,7977.810329
2012.9.7,7968.873178
2012.9.8,7969.835263
2012.9.9,7969.739528
2012.9.10,7971.62059
2012.9.11,7979.471963
2012.9.12,7984.959718
2012.9.13,7985.290189
2012.9.14,7997.710954
2012.9.15,8000.458489
2012.9.16,8003.121526
2012.9.17,8022.604823
2012.9.18,8024.923225
2012.9.19,8029.247043
2012.9.20,8029.779093
2012.9.21,8030.965793
2012.9.22,8041.674469
2012.9.23,8041.662972
2012.9.24,8093.902958
2012.9.25,8165.523544
2012.9.26,8110.314903
2012.9.27,8118.160165
2012.9.28,8134.294206
2012.9.29,8135.165192
2012.9.30,8136.320331
2012.10.1,8137.519123
2012.10.2,8137.882869
2012.10.3,8138.849945
2012.10.4,8029.606265
2012.10.5,8025.643094
2012.10.6,8013.737338
2012.10.7,8013.422623
2012.10.8,8034.597772
2012.10.9,8034.582598
2012.10.10,8035.171774
2012.10.11,8011.732221
2012.10.12,8013.693828
2012.10.13,8012.903921
2012.10.14,8014.2854
2012.10.15,8015.364735
2012.10.16,8026.318376
2012.10.17,8016.481333
2012.10.18,8016.706224
2012.10.19,8017.8542
2012.10.20,8019.039721
2012.10.21,7997.920047
2012.10.22,7999.184064
2012.10.23,8000.327613
2012.10.24,8018.177244
2012.10.25,8018.715633
2012.10.26,8005.90361
2012.10.27,8004.539723
2012.10.28,8005.705705
2012.10.29,8005.7323
2012.10.30,8008.50704
2012.10.31,8014.361449
2012.11.1,8013.718283
2012.11.2,8028.268694
2012.11.3,8032.070471
2012.11.4,8033.615593
2012.11.5,8033.633698
2012.11.6,8032.859488
2012.11.7,8009.608289
2012.11.8,8010.707908
2012.11.9,8011.300684
2012.11.10,8013.457433
2012.11.11,8011.956831
2012.11.12,8011.970407
2012.11.13,8012.624666
2012.11.14,8013.217847
2012.11.15,8013.753058
2012.11.16,8015.371518
2012.11.17,8012.828368
2012.11.18,8028.931994
2012.11.19,8012.688384
2012.11.20,8012.597277
2012.11.21,8014.109845
2012.11.22,8012.372482
2012.11.23,8011.931017
2012.11.24,8012.128322
2012.11.25,8013.661518
2012.11.26,8011.726695
2012.11.27,8012.106755
2012.11.28,8058.39082
2012.11.29,8016.992246
2012.11.30,8013.778474
2012.12.1,8013.14433
2012.12.2,8023.276118
2012.12.3,8012.162722
2012.12.4,8016.179693
2012.12.5,7016.190195
2012.12.6,7012.212291
2012.12.7,7011.621372
2012.12.8,7015.518536
2012.12.9,5511.72556
2012.12.10,4512.329606
2012.12.11,4511.908643
2012.12.12,4511.030844
2012.12.13,458.8095732
2012.12.14,459.3399676
2012.12.15,463.4497212
2012.12.16,458.3851478
2012.12.17,461.2399182
2012.12.18,474.6571189
2012.12.19,459.3417899
2012.12.20,459.3842201
2012.12.21,463.9282162
2012.12.22,460.7062695
2012.12.23,460.9338969
2012.12.24,460.6577743
2012.12.25,1513.905608
2012.12.26,1514.866258
2012.12.27,1517.091219
2012.12.28,1518.994347
2012.12.29,1513.663436
2012.12.30,1514.237904
2012.12.31,1518.75987
2013.1.1,1516.703803
2013.1.2,1514.938945
2013.1.3,1524.269587
2013.1.4,1514.86043
2013.1.5,1515.406203
2013.1.6,1514.583533
2013.1.7,1521.872647
2013.1.8,1514.340657
2013.1.9,1519.811453
2013.1.10,1517.990957
2013.1.11,1514.822318
2013.1.12,1515.465371
2013.1.13,1515.183871
2013.1.14,1518.960449
2013.1.15,1515.61604
2013.1.16,1516.76961
2013.1.17,1514.274777
2013.1.18,1514.470913
2013.1.19,1514.52892
2013.1.20,1514.242031
2013.1.21,1518.096812
2013.1.22,1518.348796
2013.1.23,1510.045453
2013.1.24,1510.528942
2013.1.25,1510.907438
2013.1.26,1510.55346
2013.1.27,1510.40183
2013.1.28,1511.079085
2013.1.29,1511.904264
2013.1.30,1512.19913
2013.1.31,1512.72296
2013.2.1,22.77038333
2013.2.2,24.70595155
2013.2.3,23.23884083
2013.2.4,23.25711583
2013.2.5,22.5640385
2013.2.6,22.64179805
2013.2.7,21.56850637
2013.2.8,22.35110919
2013.2.9,23.00726668
2013.2.10,22.61400938
2013.2.11,23.7208138
2013.2.12,23.25078766
2013.2.13,23.98258401
2013.2.14,22.96235539
2013.2.15,23.72573853
2013.2.16,31.60682769
2013.2.17,24.15971615
2013.2.18,24.85989821
2013.2.19,23.78528037
2013.2.20,24.32351097
2013.2.21,23.78679428
2013.2.22,23.47421795
2013.2.23,23.55887901
2013.2.24,20.56142224
2013.2.25,56893.76292
2013.2.26,56893.60965
2013.2.27,56893.78192
2013.2.28,56893.82943
2013.3.1,56893.10299
2013.3.2,56893.51602
2013.3.3,56894.72136
2013.3.4,56892.90692
2013.3.5,56900.16186
2013.3.6,56895.35813
2013.3.7,56893.81807
2013.3.8,56894.27189
2013.3.9,56893.67654
2013.3.10,56893.71939
2013.3.11,56893.803
2013.3.12,56894.53226
2013.3.13,56896.57211
2013.3.14,56895.13952
2013.3.15,56901.46644
2013.3.16,56895.48562
2013.3.17,56903.69917
2013.3.18,56894.81064
2013.3.19,56914.00251
2013.3.20,56926.50056
2013.3.21,56948.8442
2013.3.22,57012.77445
2013.3.23,56929.13672
2013.3.24,56914.41074
2013.3.25,56898.19937
2013.3.26,56898.23407
2013.3.27,56907.69173
2013.3.28,56904.35229
2013.3.29,56897.31774
2013.3.30,56897.00242
2013.3.31,56897.07566
2013.4.1,56897.33906
2013.4.2,56897.15822
2013.4.3,56948.54035
2013.4.4,56947.41187
2013.4.5,56948.70651
2013.4.6,56950.64617
2013.4.7,56944.80541
2013.4.8,56944.34842
2013.4.9,56947.96561
2013.4.10,56943.96826
2013.4.11,56946.51874
2013.4.12,56944.55723
2013.4.13,56946.12063
2013.4.14,56949.68892
2013.4.15,56950.29379
2013.4.16,56948.40999
2013.4.17,56953.81564
2013.4.18,56948.22036
2013.4.19,56980.96519
2013.4.20,56952.00716
2013.4.21,56950.59893
2013.4.22,56952.33116
2013.4.23,56952.011
2013.4.24,56948.3517
2013.4.25,56948.54477
2013.4.26,56952.43399
2013.4.27,56974.40626
2013.4.28,56952.54018
2013.4.29,56955.33012
2013.4.30,56958.0518
2013.5.1,56955.94888
2013.5.2,56959.59277
2013.5.3,56960.53099
2013.5.4,56957.78361
2013.5.5,56956.87215
2013.5.6,56956.3798
2013.5.7,56958.0924
2013.5.8,56965.86204
2013.5.9,56968.58038
2013.5.10,56958.83303
